,수위
95776,0.99
95777,0.99
95778,0.99
95779,0.99
95780,0.99
95781,0.99
95782,0.99
95783,0.99
95784,0.99
95785,0.99
95786,0.99
95787,0.99
95788,0.99
95789,0.99
95790,0.99
95791,0.99
95792,0.99
95793,0.99
95794,0.99
95795,0.99
95796,0.99
95797,0.99
95798,0.99
95799,0.99
95800,0.99
95801,0.99
95802,0.99
95803,0.99
95804,0.99
95805,0.99
95806,0.99
95807,0.99
95808,0.99
95809,0.99
95810,0.99
95811,0.99
95812,0.99
95813,0.99
95814,0.99
95815,0.99
95816,0.99
95817,0.99
95818,0.99
95819,0.99
95820,0.99
95821,0.99
95822,0.99
95823,0.99
95824,0.99
95825,0.99
95826,0.99
95827,0.99
95828,0.99
95829,0.99
95830,0.99
95831,0.99
95832,0.99
95833,0.99
95834,0.99
95835,0.99
95836,0.99
95837,0.99
95838,0.99
95839,0.99
95840,0.99
95841,0.99
95842,0.99
95843,0.99
95844,0.99
95845,0.99
95846,0.99
95847,0.99
95848,0.99
95849,0.99
95850,0.99
95851,0.99
95852,0.98
95853,0.98
95854,0.98
95855,0.98
95856,0.98
95857,0.98
95858,0.98
95859,0.98
95860,0.98
95861,0.98
95862,0.98
95863,0.98
95864,0.98
95865,0.98
95866,0.98
95867,0.98
95868,0.98
95869,0.98
95870,0.98
95871,0.98
95872,0.98
95873,0.98
95874,0.98
95875,0.98
95876,0.98
95877,0.98
95878,0.98
95879,0.98
95880,0.98
95881,0.98
95882,0.98
95883,0.98
95884,0.98
95885,0.98
95886,0.98
95887,0.98
95888,0.98
95889,0.98
95890,0.98
95891,0.98
95892,0.98
95893,0.98
95894,0.98
95895,0.98
95896,0.98
95897,0.98
95898,0.98
95899,0.98
95900,0.98
95901,0.98
95902,0.98
95903,0.98
95904,0.98
95905,0.98
95906,0.98
95907,0.98
95908,0.98
95909,0.98
95910,0.98
95911,0.98
95912,0.98
95913,0.98
95914,0.98
95915,0.98
95916,0.98
95917,0.98
95918,0.98
95919,0.98
95920,0.98
95921,0.98
95922,0.98
95923,0.98
95924,0.98
95925,0.98
95926,0.98
95927,0.98
95928,0.98
95929,0.98
95930,0.98
95931,0.98
95932,0.98
95933,0.98
95934,0.98
95935,0.98
95936,0.98
95937,0.98
95938,0.98
95939,0.98
95940,0.98
95941,0.98
95942,0.98
95943,0.98
95944,0.98
95945,0.98
95946,0.98
95947,0.98
95948,0.98
95949,0.98
95950,0.98
95951,0.98
95952,0.98
95953,0.98
95954,0.98
95955,0.98
95956,0.98
95957,0.98
95958,0.98
95959,0.98
95960,0.98
95961,0.98
95962,0.98
95963,0.98
95964,0.98
95965,0.98
95966,0.98
95967,0.98
95968,0.98
95969,0.98
95970,0.98
95971,0.98
95972,0.98
95973,0.98
95974,0.98
95975,0.98
95976,0.98
95977,0.98
95978,0.98
95979,0.98
95980,0.98
95981,0.98
95982,0.98
95983,0.98
95984,0.98
95985,0.98
95986,0.98
95987,0.98
95988,0.98
95989,0.98
95990,0.98
95991,0.98
95992,0.98
95993,0.98
95994,0.98
95995,0.98
95996,0.98
95997,0.98
95998,0.98
95999,0.98
96000,0.98
96001,0.98
96002,0.98
96003,0.98
96004,0.98
96005,0.98
96006,0.98
96007,0.98
96008,0.98
96009,0.98
96010,0.98
96011,0.98
96012,0.98
96013,0.98
96014,0.98
96015,0.98
96016,0.98
96017,0.98
96018,0.98
96019,0.98
96020,0.98
96021,0.98
96022,0.98
96023,0.98
96024,0.98
96025,0.98
96026,0.98
96027,0.98
96028,0.98
96029,0.98
96030,0.98
96031,0.98
96032,0.98
96033,0.98
96034,0.98
96035,0.98
96036,0.98
96037,0.98
96038,0.98
96039,0.98
96040,0.98
96041,0.98
96042,0.98
96043,0.98
96044,0.98
96045,0.98
96046,0.98
96047,0.98
96048,0.98
96049,0.98
96050,0.98
96051,0.98
96052,0.98
96053,0.98
96054,0.98
96055,0.98
96056,0.98
96057,0.98
96058,0.98
96059,0.98
96060,0.98
96061,0.98
96062,0.98
96063,0.98
96064,0.98
96065,0.98
96066,0.98
96067,0.98
96068,0.98
96069,0.98
96070,0.98
96071,0.98
96072,0.98
96073,0.98
96074,0.98
96075,0.98
96076,0.98
96077,0.98
96078,0.98
96079,0.98
96080,0.98
96081,0.98
96082,0.98
96083,0.98
96084,0.98
96085,0.98
96086,0.98
96087,0.98
96088,0.98
96089,0.98
96090,0.98
96091,0.98
96092,0.98
96093,0.98
96094,0.98
96095,0.98
96096,0.98
96097,0.98
96098,0.98
96099,0.98
96100,0.98
96101,0.98
96102,0.98
96103,0.98
96104,0.98
96105,0.98
96106,0.98
96107,0.97
96108,0.97
96109,0.97
96110,0.97
96111,0.97
96112,0.97
96113,0.98
96114,0.98
96115,0.98
96116,0.98
96117,0.97
96118,0.97
96119,0.98
96120,0.98
96121,0.97
96122,0.97
96123,0.97
96124,0.97
96125,0.97
96126,0.97
96127,0.97
96128,0.97
96129,0.97
96130,0.97
96131,0.97
96132,0.97
96133,0.97
96134,0.97
96135,0.97
96136,0.97
96137,0.97
96138,0.97
96139,0.97
96140,0.98
96141,0.98
96142,0.97
96143,0.98
96144,0.97
96145,0.97
96146,0.97
96147,0.97
96148,0.97
96149,0.97
96150,0.97
96151,0.97
96152,0.97
96153,0.97
96154,0.97
96155,0.98
96156,0.97
96157,0.97
96158,0.97
96159,0.97
96160,0.98
96161,0.98
96162,0.98
96163,0.97
96164,0.98
96165,0.97
96166,0.97
96167,0.97
96168,0.97
96169,0.97
96170,0.95
96171,0.98
96172,0.97
96173,0.97
96174,0.97
96175,0.96
96176,0.97
96177,0.97
96178,0.97
96179,0.97
96180,0.97
96181,0.97
96182,0.96
96183,0.97
96184,0.97
96185,0.97
96186,0.97
96187,0.96
96188,0.97
96189,0.97
96190,0.97
96191,0.97
96192,0.97
96193,0.96
96194,0.96
96195,0.97
96196,0.97
96197,0.96
96198,0.97
96199,0.97
96200,0.97
96201,0.97
96202,0.97
96203,0.97
96204,0.98
96205,0.97
96206,0.96
96207,0.96
96208,0.96
96209,0.98
96210,0.95
96211,0.97
96212,0.97
96213,0.96
96214,0.97
96215,0.97
96216,0.96
96217,0.96
96218,0.97
96219,0.97
96220,0.97
96221,0.96
96222,0.95
96223,0.96
96224,0.97
96225,0.95
96226,0.97
96227,0.95
96228,0.96
96229,0.96
96230,0.96
96231,0.97
96232,0.96
96233,0.96
96234,0.96
96235,0.96
96236,0.96
96237,0.96
96238,0.96
96239,0.96
96240,0.96
96241,0.96
96242,0.96
96243,0.96
96244,0.96
96245,0.96
96246,0.96
96247,0.96
96248,0.96
96249,0.96
96250,0.96
96251,0.96
96252,0.96
96253,0.96
96254,0.96
96255,0.96
96256,0.96
96257,0.96
96258,0.96
96259,0.96
96260,0.96
96261,0.96
96262,0.96
96263,0.96
96264,0.96
96265,0.96
96266,0.96
96267,0.96
96268,0.96
96269,0.96
96270,0.96
96271,0.96
96272,0.97
96273,0.96
96274,0.96
96275,0.97
96276,0.96
96277,0.97
96278,0.97
96279,0.97
96280,0.97
96281,0.97
96282,0.97
96283,0.97
96284,0.97
96285,0.97
96286,0.97
96287,0.97
96288,0.97
96289,0.96
96290,0.97
96291,0.97
96292,0.97
96293,0.97
96294,0.97
96295,0.97
96296,0.97
96297,0.97
96298,0.97
96299,0.97
96300,0.97
96301,0.97
96302,0.97
96303,0.97
96304,0.97
96305,0.97
96306,0.98
96307,0.97
96308,0.98
96309,0.98
96310,0.98
96311,0.98
96312,0.98
96313,0.98
96314,0.98
96315,0.97
96316,0.98
96317,0.98
96318,0.98
96319,0.98
96320,0.98
96321,0.98
96322,0.98
96323,0.98
96324,0.98
96325,0.98
96326,0.98
96327,0.98
96328,0.98
96329,0.98
96330,0.98
96331,0.98
96332,0.98
96333,0.98
96334,0.98
96335,0.98
96336,0.98
96337,0.98
96338,0.98
96339,0.98
96340,0.98
96341,0.98
96342,0.98
96343,0.98
96344,0.98
96345,0.98
96346,0.98
96347,0.98
96348,0.98
96349,0.98
96350,0.98
96351,0.98
96352,0.98
96353,0.98
96354,0.98
96355,0.98
96356,0.98
96357,0.98
96358,0.98
96359,0.98
96360,0.98
96361,0.98
96362,0.98
96363,0.98
96364,0.98
96365,0.98
96366,0.98
96367,0.98
96368,0.98
96369,0.98
96370,0.98
96371,0.98
96372,0.98
96373,0.98
96374,0.98
96375,0.98
96376,0.98
96377,0.98
96378,0.98
96379,0.98
96380,0.98
96381,0.98
96382,0.98
96383,0.98
96384,0.98
96385,0.98
96386,0.98
96387,0.98
96388,0.98
96389,0.98
96390,0.97
96391,0.98
96392,0.98
96393,0.98
96394,0.98
96395,0.98
96396,0.98
96397,0.98
96398,0.98
96399,0.98
96400,0.98
96401,0.98
96402,0.98
96403,0.98
96404,0.98
96405,0.98
96406,0.98
96407,0.98
96408,0.98
96409,0.98
96410,0.98
96411,0.98
96412,0.98
96413,0.98
96414,0.98
96415,0.98
96416,0.98
96417,0.98
96418,0.98
96419,0.98
96420,0.98
96421,0.97
96422,0.97
96423,0.97
96424,0.97
96425,0.97
96426,0.97
96427,0.97
96428,0.97
96429,0.97
96430,0.97
96431,0.97
96432,0.98
96433,0.98
96434,0.98
96435,0.98
96436,0.98
96437,0.98
96438,0.98
96439,0.98
96440,0.98
96441,0.98
96442,0.98
96443,0.98
96444,0.98
96445,0.98
96446,0.98
96447,0.98
96448,0.98
96449,0.98
96450,0.98
96451,0.98
96452,0.98
96453,0.98
96454,0.98
96455,0.98
96456,0.98
96457,0.97
96458,0.97
96459,0.97
96460,0.97
96461,0.97
96462,0.97
96463,0.97
96464,0.98
96465,0.98
96466,0.98
96467,0.98
96468,0.98
96469,0.98
96470,0.98
96471,0.98
96472,0.98
96473,0.98
96474,0.98
96475,0.98
96476,0.97
96477,0.98
96478,0.98
96479,0.98
96480,0.98
96481,0.97
96482,0.98
96483,0.98
96484,0.98
96485,0.98
96486,0.98
96487,0.98
96488,0.98
96489,0.98
96490,0.97
96491,0.98
96492,0.98
96493,0.98
96494,0.98
96495,0.97
96496,0.98
96497,0.98
96498,0.98
96499,0.98
96500,0.98
96501,0.98
96502,0.98
96503,0.98
96504,0.98
96505,0.98
96506,0.98
96507,0.98
96508,0.98
96509,0.98
96510,0.98
96511,0.98
96512,0.98
96513,0.98
96514,0.98
96515,0.98
96516,0.98
96517,0.98
96518,0.98
96519,0.98
96520,0.98
96521,0.98
96522,0.98
96523,0.98
96524,0.98
96525,0.98
96526,0.98
96527,0.98
96528,0.98
96529,0.98
96530,0.98
96531,0.98
96532,0.98
96533,0.98
96534,0.98
96535,0.98
96536,0.98
96537,0.98
96538,0.98
96539,0.98
96540,0.98
96541,0.98
96542,0.98
96543,0.98
96544,0.98
96545,0.98
96546,0.98
96547,0.98
96548,0.98
96549,0.98
96550,0.98
96551,0.98
96552,0.98
96553,0.98
96554,0.98
96555,0.98
96556,0.98
96557,0.98
96558,0.98
96559,0.98
96560,0.98
96561,0.98
96562,0.97
96563,0.98
96564,0.97
96565,0.97
96566,0.97
96567,0.97
96568,0.97
96569,0.97
96570,0.97
96571,0.97
96572,0.97
96573,0.97
96574,0.97
96575,0.97
96576,0.97
96577,0.97
96578,0.97
96579,0.97
96580,0.97
96581,0.97
96582,0.97
96583,0.97
96584,0.97
96585,0.97
96586,0.97
96587,0.97
96588,0.97
96589,0.98
96590,0.98
96591,0.98
96592,0.98
96593,0.98
96594,0.98
96595,0.98
96596,0.98
96597,0.98
96598,0.98
96599,0.98
96600,0.98
96601,0.98
96602,0.98
96603,0.98
96604,0.98
96605,0.98
96606,0.98
96607,0.98
96608,0.98
96609,0.98
96610,0.98
96611,0.98
96612,0.98
96613,0.98
96614,0.98
96615,0.98
96616,0.98
96617,0.98
96618,0.98
96619,0.98
96620,0.98
96621,0.98
96622,0.98
96623,0.98
96624,0.98
96625,0.98
96626,0.98
96627,0.98
96628,0.98
96629,0.98
96630,0.98
96631,0.98
96632,0.98
96633,0.98
96634,0.98
96635,0.98
96636,0.98
96637,0.98
96638,0.97
96639,0.97
96640,0.97
96641,0.97
96642,0.97
96643,0.97
96644,0.97
96645,0.97
96646,0.97
96647,0.97
96648,0.97
96649,0.97
96650,0.97
96651,0.97
96652,0.97
96653,0.97
96654,0.97
96655,0.97
96656,0.97
96657,0.97
96658,0.97
96659,0.97
96660,0.97
96661,0.97
96662,0.97
96663,0.97
96664,0.97
96665,0.97
96666,0.97
96667,0.97
96668,0.97
96669,0.97
96670,0.97
96671,0.97
96672,0.97
96673,0.97
96674,0.97
96675,0.97
96676,0.97
96677,0.97
96678,0.97
96679,0.97
96680,0.97
96681,0.97
96682,0.97
96683,0.97
96684,0.97
96685,0.97
96686,0.97
96687,0.97
96688,0.97
96689,0.97
96690,0.97
96691,0.97
96692,0.97
96693,0.97
96694,0.97
96695,0.97
96696,0.97
96697,0.97
96698,0.97
96699,0.97
96700,0.97
96701,0.97
96702,0.97
96703,0.97
96704,0.97
96705,0.97
96706,0.97
96707,0.97
96708,0.97
96709,0.97
96710,0.97
96711,0.97
96712,0.98
96713,0.97
96714,0.98
96715,0.98
96716,0.97
96717,0.97
96718,0.97
96719,0.97
96720,0.98
96721,0.99
96722,0.99
96723,0.99
96724,0.98
96725,0.98
96726,0.98
96727,0.98
96728,0.98
96729,0.98
96730,0.98
96731,0.98
96732,0.98
96733,0.98
96734,0.98
96735,0.98
96736,0.98
96737,0.98
96738,0.98
96739,0.98
96740,0.98
96741,0.98
96742,0.98
96743,0.98
96744,0.98
96745,0.98
96746,0.98
96747,0.98
96748,0.98
96749,0.98
96750,0.98
96751,0.98
96752,0.98
96753,0.98
96754,0.98
96755,0.98
96756,0.98
96757,0.98
96758,0.98
96759,0.98
96760,0.98
96761,0.98
96762,0.98
96763,0.98
96764,0.98
96765,0.98
96766,0.98
96767,0.98
96768,0.98
96769,0.98
96770,0.98
96771,0.98
96772,0.98
96773,0.98
96774,0.98
96775,0.98
96776,0.98
96777,0.98
96778,0.99
96779,0.99
96780,0.99
96781,0.99
96782,0.99
96783,0.99
96784,0.99
96785,0.99
96786,0.99
96787,0.99
96788,0.99
96789,0.99
96790,0.99
96791,0.99
96792,0.99
96793,0.99
96794,0.99
96795,0.99
96796,0.99
96797,0.99
96798,0.99
96799,0.99
96800,0.98
96801,0.98
96802,0.98
96803,0.98
96804,0.98
96805,0.98
96806,0.98
96807,0.98
96808,0.98
96809,0.98
96810,0.98
96811,0.98
96812,0.98
96813,0.98
96814,0.98
96815,0.98
96816,0.98
96817,0.98
96818,0.98
96819,0.98
96820,0.98
96821,0.98
96822,0.98
96823,0.98
96824,0.98
96825,0.98
96826,0.98
96827,0.98
96828,0.98
96829,0.99
96830,0.98
96831,0.98
96832,0.98
96833,0.98
96834,0.98
96835,0.98
96836,0.98
96837,0.98
96838,0.98
96839,0.98
96840,0.98
96841,0.98
96842,0.98
96843,0.98
96844,0.98
96845,0.98
96846,0.98
96847,0.98
96848,0.98
96849,0.98
96850,0.98
96851,0.98
96852,0.98
96853,0.98
96854,0.98
96855,0.98
96856,0.98
96857,0.98
96858,0.98
96859,0.98
96860,0.98
96861,0.98
96862,0.98
96863,0.98
96864,0.98
96865,0.98
96866,0.98
96867,0.98
96868,0.98
96869,0.98
96870,0.98
96871,0.98
96872,0.98
96873,0.98
96874,0.98
96875,0.98
96876,0.98
96877,0.98
96878,0.98
96879,0.98
96880,0.98
96881,0.98
96882,0.98
96883,0.98
96884,0.98
96885,0.98
96886,0.98
96887,0.98
96888,0.98
96889,0.98
96890,0.98
96891,0.98
96892,0.98
96893,0.98
96894,0.98
96895,0.98
96896,0.98
96897,0.98
96898,0.98
96899,0.98
96900,0.98
96901,0.98
96902,0.98
96903,0.98
96904,0.98
96905,0.98
96906,0.98
96907,0.98
96908,0.98
96909,0.98
96910,0.98
96911,0.98
96912,0.98
96913,0.98
96914,0.98
96915,0.98
96916,0.98
96917,0.98
96918,0.98
96919,0.98
96920,0.98
96921,0.98
96922,0.98
96923,0.98
96924,0.98
96925,0.98
96926,0.98
96927,0.98
96928,0.98
96929,0.98
96930,0.98
96931,0.98
96932,0.98
96933,0.98
96934,0.98
96935,0.98
96936,0.98
96937,0.98
96938,0.98
96939,0.98
96940,0.98
96941,0.98
96942,0.98
96943,0.98
96944,0.98
96945,0.98
96946,0.98
96947,0.98
96948,0.98
96949,0.98
96950,0.98
96951,0.98
96952,0.98
96953,0.98
96954,0.98
96955,0.98
96956,0.98
96957,0.98
96958,0.98
96959,0.98
96960,0.98
96961,0.98
96962,0.98
96963,0.98
96964,0.98
96965,0.98
96966,0.98
96967,0.98
96968,0.98
96969,0.98
96970,0.98
96971,0.98
96972,0.98
96973,0.98
96974,0.97
96975,0.97
96976,0.97
96977,0.98
96978,0.98
96979,0.98
96980,0.98
96981,0.98
96982,0.97
96983,0.97
96984,0.97
96985,0.97
96986,0.97
96987,0.97
96988,0.98
96989,0.98
96990,0.97
96991,0.97
96992,0.97
96993,0.97
96994,0.97
96995,0.97
96996,0.97
96997,0.97
96998,0.97
96999,0.97
97000,0.97
97001,0.97
97002,0.97
97003,0.97
97004,0.97
97005,0.97
97006,0.97
97007,0.97
97008,0.97
97009,0.97
97010,0.97
97011,0.97
97012,0.97
97013,0.97
97014,0.97
97015,0.97
97016,0.97
97017,0.97
97018,0.97
97019,0.97
97020,0.97
97021,0.97
97022,0.97
97023,0.97
97024,0.97
97025,0.97
97026,0.97
97027,0.97
97028,0.97
97029,0.97
97030,0.97
97031,0.97
97032,0.97
97033,0.97
97034,0.97
97035,0.97
97036,0.97
97037,0.97
97038,0.97
97039,0.97
97040,0.97
97041,0.97
97042,0.97
97043,0.97
97044,0.97
97045,0.97
97046,0.97
97047,0.97
97048,0.97
97049,0.97
97050,0.97
97051,0.97
97052,0.97
97053,0.97
97054,0.97
97055,0.97
97056,0.97
97057,0.97
97058,0.97
97059,0.97
97060,0.97
97061,0.98
97062,0.98
97063,0.98
97064,0.98
97065,0.98
97066,0.98
97067,0.98
97068,0.98
97069,0.98
97070,0.98
97071,0.98
97072,0.98
97073,0.98
97074,0.98
97075,0.98
97076,0.98
97077,0.98
97078,0.98
97079,0.98
97080,0.98
97081,0.98
97082,0.98
97083,0.98
97084,0.98
97085,0.98
97086,0.98
97087,0.98
97088,0.98
97089,0.98
97090,0.98
97091,0.98
97092,0.98
97093,0.98
97094,0.98
97095,0.98
97096,0.98
97097,0.98
97098,0.98
97099,0.98
97100,0.98
97101,0.98
97102,0.98
97103,0.98
97104,0.98
97105,0.98
97106,0.97
97107,0.97
97108,0.98
97109,0.97
97110,0.97
97111,0.98
97112,0.98
97113,0.98
97114,0.98
97115,0.98
97116,0.98
97117,0.98
97118,0.98
97119,0.98
97120,0.98
97121,0.98
97122,0.98
97123,0.98
97124,0.98
97125,0.97
97126,0.97
97127,0.97
97128,0.97
97129,0.97
97130,0.97
97131,0.97
97132,0.97
97133,0.97
97134,0.97
97135,0.97
97136,0.97
97137,0.97
97138,0.97
97139,0.97
97140,0.97
97141,0.97
97142,0.97
97143,0.97
97144,0.97
97145,0.97
97146,0.97
97147,0.97
97148,0.97
97149,0.97
97150,0.97
97151,0.97
97152,0.97
97153,0.97
97154,0.97
97155,0.97
97156,0.97
97157,0.97
97158,0.97
97159,0.97
97160,0.97
97161,0.97
97162,0.97
97163,0.97
97164,0.97
97165,0.97
97166,0.97
97167,0.97
97168,0.97
97169,0.97
97170,0.97
97171,0.97
97172,0.97
97173,0.97
97174,0.97
97175,0.97
97176,0.97
97177,0.97
97178,0.97
97179,0.97
97180,0.97
97181,0.97
97182,0.97
97183,0.97
97184,0.97
97185,0.97
97186,0.97
97187,0.97
97188,0.97
97189,0.97
97190,0.97
97191,0.97
97192,0.97
97193,0.97
97194,0.97
97195,0.97
97196,0.97
97197,0.97
97198,0.97
97199,0.97
97200,0.97
97201,0.97
97202,0.97
97203,0.97
97204,0.97
97205,0.97
97206,0.97
97207,0.97
97208,0.97
97209,0.97
97210,0.97
97211,0.97
97212,0.97
97213,0.97
97214,0.97
97215,0.97
97216,0.97
97217,0.97
97218,0.97
97219,0.97
97220,0.97
97221,0.97
97222,0.97
97223,0.97
97224,0.97
97225,0.97
97226,0.97
97227,0.97
97228,0.97
97229,0.97
97230,0.97
97231,0.97
97232,0.97
97233,0.97
97234,0.97
97235,0.97
97236,0.97
97237,0.96
97238,0.96
97239,0.96
97240,0.96
97241,0.97
97242,0.97
97243,0.97
97244,0.97
97245,0.97
97246,0.97
97247,0.97
97248,0.97
97249,0.96
97250,0.96
97251,0.96
97252,0.96
97253,0.96
97254,0.96
97255,0.96
97256,0.96
97257,0.96
97258,0.96
97259,0.96
97260,0.96
97261,0.97
97262,0.97
97263,0.97
97264,0.97
97265,0.97
97266,0.97
97267,0.96
97268,0.96
97269,0.97
97270,0.97
97271,0.96
97272,0.97
97273,0.97
97274,0.96
97275,0.96
97276,0.96
97277,0.96
97278,0.96
97279,0.96
97280,0.96
97281,0.97
97282,0.96
97283,0.96
97284,0.96
97285,0.96
97286,0.96
97287,0.96
97288,0.96
97289,0.96
97290,0.96
97291,0.96
97292,0.97
97293,0.96
97294,0.96
97295,0.96
97296,0.96
97297,0.96
97298,0.96
97299,0.96
97300,0.96
97301,0.96
97302,0.96
97303,0.97
97304,0.96
97305,0.96
97306,0.96
97307,0.96
97308,0.96
97309,0.96
97310,0.96
97311,0.96
97312,0.96
97313,0.96
97314,0.96
97315,0.96
97316,0.96
97317,0.96
97318,0.96
97319,0.96
97320,0.96
97321,0.96
97322,0.96
97323,0.96
97324,0.96
97325,0.96
97326,0.96
97327,0.96
97328,0.96
97329,0.96
97330,0.96
97331,0.96
97332,0.96
97333,0.96
97334,0.96
97335,0.96
97336,0.96
97337,0.96
97338,0.96
97339,0.96
97340,0.96
97341,0.96
97342,0.96
97343,0.96
97344,0.96
97345,0.96
97346,0.96
97347,0.96
97348,0.97
97349,0.97
97350,0.97
97351,0.97
97352,0.97
97353,0.97
97354,0.97
97355,0.97
97356,0.97
97357,0.97
97358,0.97
97359,0.97
97360,0.97
97361,0.97
97362,0.97
97363,0.97
97364,0.97
97365,0.97
97366,0.97
97367,0.97
97368,0.97
97369,0.97
97370,0.97
97371,0.97
97372,0.97
97373,0.97
97374,0.97
97375,0.97
97376,0.97
97377,0.97
97378,0.97
97379,0.97
97380,0.97
97381,0.97
97382,0.97
97383,0.97
97384,0.97
97385,0.97
97386,0.97
97387,0.97
97388,0.97
97389,0.97
97390,0.97
97391,0.97
97392,0.97
97393,0.97
97394,0.97
97395,0.97
97396,0.97
97397,0.97
97398,0.97
97399,0.97
97400,0.97
97401,0.97
97402,0.97
97403,0.97
97404,0.97
97405,0.96
97406,0.97
97407,0.97
97408,0.97
97409,0.97
97410,0.97
97411,0.97
97412,0.97
97413,0.97
97414,0.97
97415,0.97
97416,0.97
97417,0.97
97418,0.97
97419,0.97
97420,0.97
97421,0.97
97422,0.97
97423,0.97
97424,0.97
97425,0.97
97426,0.97
97427,0.97
97428,0.96
97429,0.95
97430,0.95
97431,0.96
97432,0.97
97433,0.97
97434,0.97
97435,0.98
97436,0.99
97437,0.99
97438,0.98
97439,0.97
97440,0.97
97441,0.97
97442,0.97
97443,0.97
97444,0.97
97445,0.98
97446,0.98
97447,0.98
97448,0.98
97449,0.97
97450,0.97
97451,0.97
97452,0.97
97453,0.97
97454,0.97
97455,0.97
97456,0.97
97457,0.97
97458,0.97
97459,0.97
97460,0.97
97461,0.97
97462,0.97
97463,0.97
97464,0.97
97465,0.97
97466,0.97
97467,0.98
97468,0.98
97469,0.98
97470,0.99
97471,0.99
97472,0.99
97473,1.0
97474,1.0
97475,1.0
97476,1.01
97477,1.01
97478,1.01
97479,1.02
97480,1.02
97481,1.02
97482,1.03
97483,1.03
97484,1.03
97485,1.03
97486,1.04
97487,1.04
97488,1.04
97489,1.05
97490,1.05
97491,1.05
97492,1.05
97493,1.06
97494,1.06
97495,1.06
97496,1.06
97497,1.06
97498,1.07
97499,1.07
97500,1.07
97501,1.07
97502,1.08
97503,1.08
97504,1.08
97505,1.08
97506,1.08
97507,1.08
97508,1.09
97509,1.09
97510,1.09
97511,1.09
97512,1.09
97513,1.09
97514,1.1
97515,1.1
97516,1.1
97517,1.1
97518,1.1
97519,1.1
97520,1.1
97521,1.11
97522,1.11
97523,1.11
97524,1.11
97525,1.11
97526,1.11
97527,1.11
97528,1.11
97529,1.11
97530,1.11
97531,1.11
97532,1.11
97533,1.12
97534,1.12
97535,1.12
97536,1.12
97537,1.12
97538,1.12
97539,1.12
97540,1.12
97541,1.12
97542,1.12
97543,1.12
97544,1.12
97545,1.12
97546,1.12
97547,1.12
97548,1.12
97549,1.12
97550,1.12
97551,1.11
97552,1.1
97553,1.1
97554,1.1
97555,1.1
97556,1.1
97557,1.1
97558,1.1
97559,1.09
97560,1.08
97561,1.08
97562,1.08
97563,1.08
97564,1.08
97565,1.08
97566,1.08
97567,1.08
97568,1.07
97569,1.07
97570,1.06
97571,1.06
97572,1.06
97573,1.06
97574,1.06
97575,1.06
97576,1.05
97577,1.05
97578,1.05
97579,1.05
97580,1.05
97581,1.05
97582,1.05
97583,1.05
97584,1.05
97585,1.04
97586,1.04
97587,1.04
97588,1.04
97589,1.04
97590,1.04
97591,1.04
97592,1.03
97593,1.03
97594,1.03
97595,1.03
97596,1.03
97597,1.03
97598,1.03
97599,1.03
97600,1.03
97601,1.03
97602,1.03
97603,1.02
97604,1.02
97605,1.02
97606,1.02
97607,1.02
97608,1.02
97609,1.02
97610,1.02
97611,1.02
97612,1.02
97613,1.02
97614,1.02
97615,1.02
97616,1.02
97617,1.02
97618,1.02
97619,1.02
97620,1.02
97621,1.02
97622,1.02
97623,1.02
97624,1.02
97625,1.02
97626,1.02
97627,1.02
97628,1.01
97629,1.01
97630,1.01
97631,1.01
97632,1.01
97633,1.01
97634,1.01
97635,1.01
97636,1.01
97637,1.01
97638,1.01
97639,1.01
97640,1.01
97641,1.01
97642,1.01
97643,1.01
97644,1.01
97645,1.01
97646,1.01
97647,1.01
97648,1.01
97649,1.01
97650,1.01
97651,1.01
97652,1.01
97653,1.01
97654,1.01
97655,1.01
97656,1.01
97657,1.01
97658,1.01
97659,1.0
97660,1.0
97661,1.0
97662,1.0
97663,1.0
97664,1.0
97665,1.0
97666,1.0
97667,1.0
97668,1.0
97669,1.0
97670,1.0
97671,1.0
97672,1.0
97673,1.0
97674,1.0
97675,1.0
97676,1.0
97677,1.0
97678,1.0
97679,1.0
97680,1.0
97681,1.0
97682,0.99
97683,0.99
97684,0.99
97685,0.99
97686,0.99
97687,0.99
97688,0.99
97689,0.98
97690,0.98
97691,0.98
97692,0.98
97693,0.98
97694,0.98
97695,0.98
97696,0.98
97697,0.98
97698,0.98
97699,0.98
97700,0.98
97701,0.98
97702,0.98
97703,0.98
97704,0.98
97705,0.98
97706,0.98
97707,0.98
97708,0.98
97709,0.98
97710,0.98
97711,0.98
97712,0.98
97713,0.98
97714,0.98
97715,0.98
97716,0.98
97717,0.98
97718,0.98
97719,0.98
97720,0.98
97721,0.98
97722,0.98
97723,0.98
97724,0.98
97725,0.98
97726,0.98
97727,0.98
97728,0.98
97729,0.98
97730,0.98
97731,0.98
97732,0.98
97733,0.98
97734,0.98
97735,0.98
97736,0.98
97737,0.98
97738,0.98
97739,0.98
97740,0.98
97741,0.98
97742,0.98
97743,0.98
97744,0.98
97745,0.98
97746,0.98
97747,0.98
97748,0.98
97749,0.98
97750,0.98
97751,0.98
97752,0.98
97753,0.98
97754,0.98
97755,0.98
97756,0.98
97757,0.98
97758,0.98
97759,0.98
97760,0.98
97761,0.98
97762,0.98
97763,0.98
97764,0.98
97765,0.98
97766,0.98
97767,0.98
97768,0.98
97769,0.98
97770,0.98
97771,0.98
97772,0.98
97773,0.98
97774,0.98
